"SourceFile","OldLink","NewLink","Target","Score"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/frm-408-flowdown-requirements-checklist.html","../../../../04-Bieu-Mau/04-FRM-400/frm-408-flowdown-requirements-checklist.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-408-flowdown-requirements-checklist.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/frm-403-outsourced-processing-request.html","../../../../04-Bieu-Mau/04-FRM-400/frm-403-outsourced-processing-request.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-403-outsourced-processing-request.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/frm-404-outsourced-dispatch-checklist.html","../../../../04-Bieu-Mau/04-FRM-400/frm-404-outsourced-dispatch-checklist.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-404-outsourced-dispatch-checklist.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/sop-402-material-verification-traceability-and-counterfeit-prevention.html","../sop-402-material-verification-traceability-and-counterfeit-prevention.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/frm-401-po-tracker.html","../../../../04-Bieu-Mau/04-FRM-400/frm-401-po-tracker.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-401-po-tracker.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/frm-405-supplier-scorecard.html","../../../../04-Bieu-Mau/04-FRM-400/frm-405-supplier-scorecard.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-405-supplier-scorecard.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/frm-406-supplier-corrective-action-request.html","../../../../04-Bieu-Mau/04-FRM-400/frm-406-supplier-corrective-action-request.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-406-supplier-corrective-action-request.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../05-Series-400/frm-407-supplier-product-folder-index.html","../../../../04-Bieu-Mau/04-FRM-400/frm-407-supplier-product-folder-index.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-407-supplier-product-folder-index.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../02-Series-100/sop-104-data-governance-records-security-and-ip-protection.html","../../01-SOP-100/sop-104-data-governance-records-security-and-ip-protection.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../02-Series-100/sop-101-document-and-data-control.html","../../01-SOP-100/sop-101-document-and-data-control.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","../03-Series-200/sop-201-order-fulfillment-rfq-to-cash.html","../../02-SOP-200/sop-201-order-fulfillment-rfq-to-cash.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","../05-Series-400/frm-412-receiving-and-iqc-log.html","../../../../04-Bieu-Mau/04-FRM-400/frm-412-receiving-and-iqc-log.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-412-receiving-and-iqc-log.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","../05-Series-400/frm-411-outsourced-processing-incoming-inspection.html","../../../../04-Bieu-Mau/04-FRM-400/frm-411-outsourced-processing-incoming-inspection.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-411-outsourced-processing-incoming-inspection.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","../05-Series-400/frm-413-hold-and-disposition-log.html","../../../../04-Bieu-Mau/04-FRM-400/frm-413-hold-and-disposition-log.html","C:\Users\TEST4\qms.hesem.com.vn\04-Bieu-Mau\04-FRM-400\frm-413-hold-and-disposition-log.html","117"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","../05-Series-400/sop-401-supplier-control-and-special-process.html","../sop-401-supplier-control-and-special-process.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","../03-Series-200/sop-201-order-fulfillment-rfq-to-cash.html","../../02-SOP-200/sop-201-order-fulfillment-rfq-to-cash.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","../02-Series-100/sop-104-data-governance-records-security-and-ip-protection.html","../../01-SOP-100/sop-104-data-governance-records-security-and-ip-protection.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html","../03-Series-200/sop-201-order-fulfillment-rfq-to-cash.html","../../02-SOP-200/sop-201-order-fulfillment-rfq-to-cash.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html","../04-Series-300/sop-301-engineering-dfm-quoting-and-machining-planning.html","../../03-SOP-300/sop-301-engineering-dfm-quoting-and-machining-planning.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html","../05-Series-400/sop-401-supplier-control-and-special-process.html","../../04-SOP-400/sop-401-supplier-control-and-special-process.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-401-supplier-control-and-special-process.html","116"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\05-SOP-500\sop-501-production-planning-scheduling-and-dispatch-control.html","../05-Series-400/sop-402-material-verification-traceability-and-counterfeit-prevention.html","../../04-SOP-400/sop-402-material-verification-traceability-and-counterfeit-prevention.html","C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\04-SOP-400\sop-402-material-verification-traceability-and-counterfeit-prevention.html","116"
